SeqId,BubbleSortNComp,BubbleSortTns,HeapSortNComp,HeapSortTns,
seq_1350_64,910575,13322553,17460,237374,
seq_1350_65,910575,10455837,17482,264010,
seq_1350_66,910575,12584543,17469,382459,
seq_1350_67,910575,13078038,17482,285589,
seq_1350_68,910575,12367210,17469,371417,
seq_1350_69,910575,11232193,17436,246700,
seq_1350_70,910575,13760999,17522,234077,
seq_1350_71,910575,11842534,17497,309391,
seq_1350_72,910575,10502372,17528,317499,
seq_1350_73,910575,11938623,17498,542121,
seq_1350_74,910575,10346704,17478,337694,
seq_1350_75,910575,12357347,17509,277630,
seq_1350_76,910575,11252027,17469,232408,
seq_1350_77,910575,10166477,17389,319653,
seq_1350_78,910575,11416188,17509,402738,
seq_1350_79,910575,11198050,17506,266424,
seq_1350_80,910575,11432528,17542,238809,
seq_1350_81,910575,12912203,17531,410775,
seq_1350_82,910575,11706487,17418,231631,
seq_1350_83,910575,10728671,17429,255648,
seq_1350_84,910575,12222557,17519,232210,
seq_1350_85,910575,12915660,17560,387825,
seq_1350_86,910575,11424064,17531,254653,
seq_1350_87,910575,13170562,17461,238126,
seq_1350_88,910575,11871155,17494,232030,
seq_1350_89,910575,10633732,17425,246843,
seq_1350_90,910575,13891318,17586,279863,
seq_1350_91,910575,12004342,17429,305575,
seq_1350_92,910575,12660879,17450,449068,
seq_1350_93,910575,12296450,17483,256760,
seq_1350_94,910575,12033455,17511,232834,
seq_1350_95,910575,14887084,17504,282800,
seq_1350_96,910575,10504422,17482,239260,
seq_1350_97,910575,19077667,17516,306474,
seq_1350_98,910575,11613620,17496,471386,
seq_1350_99,910575,11107829,17479,386816,
seq_1400_0,979300,12198793,18278,255717,
seq_1400_1,979300,12645412,18258,594017,
seq_1400_2,979300,11733596,18217,242751,
seq_1400_3,979300,13526708,18279,243400,
seq_1400_4,979300,16458744,18208,305147,
seq_1400_5,979300,10513697,18271,286385,
seq_1400_6,979300,11562453,18224,415521,
seq_1400_7,979300,12626308,18181,258057,
seq_1400_8,979300,12874914,18235,257875,
seq_1400_9,979300,11394687,18257,241816,
seq_1400_10,979300,15808165,18274,274594,
seq_1400_11,979300,12826264,18221,315690,
seq_1400_12,979300,12074417,18211,331747,
seq_1400_13,979300,15149359,18200,262428,
seq_1400_14,979300,11718830,18286,276534,
seq_1400_15,979300,13851596,18228,315838,
seq_1400_16,979300,12582351,18238,775060,
seq_1400_17,979300,11698530,18281,245160,
seq_1400_18,979300,12515737,18268,276515,
seq_1400_19,979300,16398451,18249,668718,
seq_1400_20,979300,12736596,18278,300894,
seq_1400_21,979300,11723882,18293,244441,
seq_1400_22,979300,14069012,18267,265785,
seq_1400_23,979300,14562812,18206,1043663,
seq_1400_24,979300,13038905,18225,436154,
seq_1400_25,979300,12155089,18281,267436,
seq_1400_26,979300,11257073,18270,276513,
seq_1400_27,979300,12952267,18198,442871,
seq_1400_28,979300,13693955,18274,299938,
seq_1400_29,979300,11827839,18282,268151,
seq_1400_30,979300,11918139,18286,312071,
seq_1400_31,979300,12363351,18186,405981,
seq_1400_32,979300,12496494,18227,580534,
seq_1400_33,979300,15387768,18250,381659,
seq_1400_34,979300,15186943,18217,574481,
seq_1400_35,979300,12426813,18275,347963,
seq_1400_36,979300,15143726,18322,261684,
seq_1400_37,979300,11494336,18210,266960,
seq_1400_38,979300,11635002,18233,344223,
seq_1400_39,979300,12183891,18217,280092,
seq_1400_40,979300,12918552,18230,545353,
seq_1400_41,979300,11832578,18266,250619,
seq_1400_42,979300,14343327,18282,267686,
seq_1400_43,979300,12061252,18200,275699,
seq_1400_44,979300,11805703,18311,482492,
seq_1400_45,979300,11991727,18273,278099,
seq_1400_46,979300,12747570,18204,243010,
seq_1400_47,979300,13220451,18264,281877,
seq_1400_48,979300,11202803,18236,249028,
seq_1400_49,979300,14724261,18148,284480,
seq_1400_50,979300,13227100,18309,277073,
seq_1400_51,979300,12572149,18255,442053,
seq_1400_52,979300,15560774,18134,242868,
seq_1400_53,979300,11815367,18161,298835,
seq_1400_54,979300,12233917,18274,280696,
seq_1400_55,979300,12154249,18214,320958,
seq_1400_56,979300,12023560,18219,290064,
seq_1400_57,979300,13476421,18300,275979,
seq_1400_58,979300,12885062,18244,278872,
seq_1400_59,979300,11758205,18236,258597,
seq_1400_60,979300,18373150,18309,1462038,
seq_1400_61,979300,14820280,18274,322331,
seq_1400_62,979300,12939135,18176,290655,
seq_1400_63,979300,11824251,18273,270995,
seq_1400_64,979300,12683224,18278,393289,
seq_1400_65,979300,11844316,18328,251228,
seq_1400_66,979300,14211065,18321,288400,
seq_1400_67,979300,13522311,18234,433556,
seq_1400_68,979300,17877205,18118,297458,
seq_1400_69,979300,13644096,18172,277322,
seq_1400_70,979300,11288127,18100,248701,
seq_1400_71,979300,13550889,18266,412639,
seq_1400_72,979300,12706938,18226,251869,
seq_1400_73,979300,14632703,18179,283697,
seq_1400_74,979300,10692311,18241,243295,
seq_1400_75,979300,14054109,18234,336876,
seq_1400_76,979300,12913158,18227,250699,
seq_1400_77,979300,14069123,18191,242236,
seq_1400_78,979300,11194880,18266,243171,
seq_1400_79,979300,12742784,18268,554650,
seq_1400_80,979300,11743635,18241,244150,
seq_1400_81,979300,13028226,18164,288091,
seq_1400_82,979300,24030455,18220,242593,
seq_1400_83,979300,14831106,18229,484067,
seq_1400_84,979300,11773819,18213,242490,
seq_1400_85,979300,11655887,18217,282451,
seq_1400_86,979300,14924102,18213,578101,
seq_1400_87,979300,13877684,18261,287675,
seq_1400_88,979300,11733226,18311,250429,
seq_1400_89,979300,11640022,18191,248171,
seq_1400_90,979300,20068881,18254,856033,
seq_1400_91,979300,14783197,18246,320614,
seq_1400_92,979300,13674484,18278,421715,
seq_1400_93,979300,13697870,18311,671338,
seq_1400_94,979300,12026413,18314,276663,
seq_1400_95,979300,11937960,18299,258871,
seq_1400_96,979300,13644397,18168,1137645,
seq_1400_97,979300,15321457,18258,259349,
seq_1400_98,979300,11997854,18226,259199,
seq_1400_99,979300,11523226,18292,267910,
seq_1450_0,1050525,19377674,18992,348168,
seq_1450_1,1050525,15338071,19031,377176,
seq_1450_2,1050525,13556705,18971,288897,
seq_1450_3,1050525,13506840,19045,303703,
seq_1450_4,1050525,12548643,19024,251459,
seq_1450_5,1050525,12410482,18978,635033,
seq_1450_6,1050525,13587813,18919,389248,
seq_1450_7,1050525,16299487,18975,259421,
seq_1450_8,1050525,11596408,19014,379079,
seq_1450_9,1050525,13235800,19021,611162,
seq_1450_10,1050525,16298847,18908,333447,
seq_1450_11,1050525,16813114,19007,553873,
seq_1450_12,1050525,13137699,19007,312236,
seq_1450_13,1050525,16363347,19028,321160,
seq_1450_14,1050525,15835474,19014,307999,
seq_1450_15,1050525,16893457,18970,408066,
seq_1450_16,1050525,12871335,19023,300340,
seq_1450_17,1050525,18392101,18939,303503,
seq_1450_18,1050525,13373245,19036,472792,
seq_1450_19,1050525,12603939,19045,1134322,
seq_1450_20,1050525,12573443,19034,271004,
seq_1450_21,1050525,13076177,19012,286460,
seq_1450_22,1050525,15213704,19023,546380,
seq_1450_23,1050525,13135549,18933,352839,
seq_1450_24,1050525,12382968,18939,252425,
seq_1450_25,1050525,14326377,18994,270276,
seq_1450_26,1050525,12599843,19006,482495,
seq_1450_27,1050525,12871646,18938,318179,
seq_1450_28,1050525,14040913,18956,308358,
seq_1450_29,1050525,14552566,19039,369733,
seq_1450_30,1050525,12597357,19012,344705,
seq_1450_31,1050525,14827737,18973,272211,
seq_1450_32,1050525,12395082,19088,253475,
seq_1450_33,1050525,12585164,19053,308552,
seq_1450_34,1050525,13656893,19042,929001,
seq_1450_35,1050525,14529353,19021,279010,
seq_1450_36,1050525,13437528,19047,309182,
seq_1450_37,1050525,13005264,19026,454213,
seq_1450_38,1050525,16609345,18970,594248,
seq_1450_39,1050525,13857574,19016,378923,
seq_1450_40,1050525,12937463,19049,310159,
seq_1450_41,1050525,14634627,19012,390098,
seq_1450_42,1050525,14567430,18987,350149,
seq_1450_43,1050525,12653057,19015,310382,
seq_1450_44,1050525,13141218,18937,322313,
seq_1450_45,1050525,14628087,18970,260723,
seq_1450_46,1050525,13258285,18997,450526,
seq_1450_47,1050525,12998544,19029,456282,
seq_1450_48,1050525,12742407,19059,260681,
seq_1450_49,1050525,14308881,19003,332535,
seq_1450_50,1050525,12267043,19031,281613,
seq_1450_51,1050525,13813282,18993,473593,
seq_1450_52,1050525,12994976,19001,312027,
seq_1450_53,1050525,14362343,18971,251925,
seq_1450_54,1050525,11855140,19032,279434,
seq_1450_55,1050525,13022610,19012,430491,
seq_1450_56,1050525,12756915,18964,278452,
seq_1450_57,1050525,14962861,19007,336822,
seq_1450_58,1050525,12139141,19090,369771,
seq_1450_59,1050525,12756610,18951,558622,
seq_1450_60,1050525,16600155,18960,566136,
seq_1450_61,1050525,14200204,18909,520502,
seq_1450_62,1050525,12556505,18998,267488,
seq_1450_63,1050525,18513575,18942,255743,
seq_1450_64,1050525,15329028,19060,303734,
seq_1450_65,1050525,14097172,18951,287729,
seq_1450_66,1050525,12898205,19068,279004,
seq_1450_67,1050525,13169559,18988,562959,
seq_1450_68,1050525,15590060,19021,260961,
seq_1450_69,1050525,13655703,19022,534359,
seq_1450_70,1050525,17610301,18975,617987,
seq_1450_71,1050525,16810385,18953,278507,
seq_1450_72,1050525,12959572,18971,290248,
seq_1450_73,1050525,13172504,19001,288717,
seq_1450_74,1050525,12556911,18968,260953,
seq_1450_75,1050525,12451491,19067,385207,
seq_1450_76,1050525,13290777,19025,340128,
seq_1450_77,1050525,12703587,19044,311179,
seq_1450_78,1050525,13538384,19043,327058,
seq_1450_79,1050525,13152032,18952,288820,
seq_1450_80,1050525,16459525,19032,276903,
seq_1450_81,1050525,13376551,19038,308911,
seq_1450_82,1050525,12731487,19061,297129,
seq_1450_83,1050525,14508031,19038,302411,
seq_1450_84,1050525,13367063,18972,480293,
seq_1450_85,1050525,12129844,19017,300930,
seq_1450_86,1050525,14285096,18995,737735,
seq_1450_87,1050525,12273584,19044,558134,
seq_1450_88,1050525,13793221,18994,681402,
seq_1450_89,1050525,11365505,19012,320468,
seq_1450_90,1050525,13808581,18981,596959,
seq_1450_91,1050525,15979004,18999,349468,
seq_1450_92,1050525,16501410,19037,323152,
seq_1450_93,1050525,14987395,19044,288390,
seq_1450_94,1050525,12708020,18995,422771,
seq_1450_95,1050525,13418564,19061,305241,
seq_1450_96,1050525,13202689,18988,292390,
seq_1450_97,1050525,13432170,19057,479603,
seq_1450_98,1050525,15395393,18959,290040,
seq_1450_99,1050525,13186863,19027,282330,
seq_1500_0,1124250,14893950,19818,646104,
seq_1500_1,1124250,15833334,19837,283543,
seq_1500_2,1124250,15052391,19820,279913,
seq_1500_3,1124250,13813943,19789,299802,
seq_1500_4,1124250,15451260,19838,318427,
seq_1500_5,1124250,14671980,19792,569055,
seq_1500_6,1124250,17023160,19735,290543,
seq_1500_7,1124250,15121662,19773,286188,
seq_1500_8,1124250,14868606,19792,346290,
seq_1500_9,1124250,17791940,19870,280779,
seq_1500_10,1124250,19449227,19821,586992,
seq_1500_11,1124250,16650254,19741,290035,
seq_1500_12,1124250,15302277,19715,297957,
seq_1500_13,1124250,16016959,19796,383000,
seq_1500_14,1124250,15030471,19832,302241,
seq_1500_15,1124250,14951812,19830,295332,
seq_1500_16,1124250,17604875,19802,2188581,
seq_1500_17,1124250,14072231,19813,446605,
seq_1500_18,1124250,14142401,19793,347322,
seq_1500_19,1124250,18538183,19727,304522,
seq_1500_20,1124250,15054150,19862,292813,
seq_1500_21,1124250,14102886,19791,407721,
seq_1500_22,1124250,17592848,19859,459989,
seq_1500_23,1124250,14409589,19754,305732,
seq_1500_24,1124250,14294316,19780,301488,
seq_1500_25,1124250,14322803,19833,318380,
seq_1500_26,1124250,15177920,19777,352374,
seq_1500_27,1124250,18925134,19814,341515,
seq_1500_28,1124250,17948157,19734,291629,
seq_1500_29,1124250,14191589,19788,314279,
seq_1500_30,1124250,15543603,19787,442272,
seq_1500_31,1124250,14705977,19783,387711,
seq_1500_32,1124250,15372629,19819,296982,
seq_1500_33,1124250,15575886,19818,447949,
seq_1500_34,1124250,16226873,19793,463728,
seq_1500_35,1124250,62707188,19801,793881,
seq_1500_36,1124250,17853625,19790,325687,
seq_1500_37,1124250,16058268,19709,581429,
seq_1500_38,1124250,20502300,19731,373291,
seq_1500_39,1124250,15193623,19738,299981,
seq_1500_40,1124250,16883045,19782,295960,
seq_1500_41,1124250,18605866,19799,330565,
seq_1500_42,1124250,18911044,19806,497642,
seq_1500_43,1124250,16881715,19821,298533,
seq_1500_44,1124250,16751508,19763,292156,
seq_1500_45,1124250,19661800,19807,298711,
seq_1500_46,1124250,18760649,19800,308032,
seq_1500_47,1124250,16387201,19841,376120,
seq_1500_48,1124250,17137868,19725,292615,
seq_1500_49,1124250,19149333,19789,316307,
seq_1500_50,1124250,29477064,19794,291515,
seq_1500_51,1124250,15687357,19784,356413,
seq_1500_52,1124250,13931255,19722,354220,
seq_1500_53,1124250,17642407,19833,314398,
seq_1500_54,1124250,16221370,19680,293045,
seq_1500_55,1124250,16930686,19719,495161,
seq_1500_56,1124250,16303374,19818,307520,
seq_1500_57,1124250,15719662,19791,292862,
seq_1500_58,1124250,15004904,19725,345716,
seq_1500_59,1124250,15327464,19749,307790,
seq_1500_60,1124250,14021014,19742,427184,
seq_1500_61,1124250,14685320,19755,976043,
seq_1500_62,1124250,14263933,19768,320397,
seq_1500_63,1124250,16254910,19786,314111,
seq_1500_64,1124250,14842010,19812,845806,
seq_1500_65,1124250,15809829,19807,291905,
seq_1500_66,1124250,14441229,19750,587850,
seq_1500_67,1124250,16276997,19814,406397,
seq_1500_68,1124250,13415164,19742,343416,
seq_1500_69,1124250,14444343,19838,330173,
seq_1500_70,1124250,14230401,19750,473700,
seq_1500_71,1124250,14847054,19792,289438,
seq_1500_72,1124250,14076939,19727,640016,
seq_1500_73,1124250,15692303,19810,369171,
seq_1500_74,1124250,18518488,19815,970177,
seq_1500_75,1124250,15153486,19834,330192,
seq_1500_76,1124250,14383321,19744,380152,
seq_1500_77,1124250,15611890,19768,576597,
seq_1500_78,1124250,14821934,19794,312150,
seq_1500_79,1124250,16234956,19767,459973,
seq_1500_80,1124250,13922620,19757,324645,
seq_1500_81,1124250,16630913,19837,292367,
seq_1500_82,1124250,14291748,19728,298233,
seq_1500_83,1124250,14782941,19684,321446,
seq_1500_84,1124250,14071919,19751,545554,
seq_1500_85,1124250,15559264,19838,355608,
seq_1500_86,1124250,13799478,19778,299710,
seq_1500_87,1124250,17168479,19815,483235,
seq_1500_88,1124250,14661651,19753,322622,
seq_1500_89,1124250,15510231,19772,298437,
seq_1500_90,1124250,14237131,19738,611570,
seq_1500_91,1124250,15702772,19799,350997,
seq_1500_92,1124250,14474799,19757,321047,
seq_1500_93,1124250,16323610,19751,310773,
seq_1500_94,1124250,13775266,19788,507069,
seq_1500_95,1124250,16384016,19747,302769,
seq_1500_96,1124250,13910428,19801,633448,
seq_1500_97,1124250,14961882,19751,409972,
seq_1500_98,1124250,14807364,19796,560535,
seq_1500_99,1124250,18428017,19743,344081,
